place_id,name,address,rating,total_ratings,latitude,longitude,opening_hours,timestamp
ChIJL8FXfd9v5kcR4h39SIPiQoU,Restaurant la bonne nouvelle,"44 Rue Poissonnière, 75002 Paris, France",2.8,120,48.8703336,2.3480628,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:26:53
ChIJIz3sVy9v5kcR5eL8NbV6f-k,Salade Tomate Oignon & Compagnie (S.T.O & Co),"16 Rue Marguerite de Rochechouart, 75009 Paris, France",4.8,26,48.8774279,2.3448456,Monday: 11:45 AM – 10:30 PM; Tuesday: 11:45 AM – 10:30 PM; Wednesday: 11:45 AM – 10:30 PM; Thursday: 11:45 AM – 10:30 PM; Friday: 11:45 AM – 10:30 PM; Saturday: 11:45 AM – 10:30 PM; Sunday: Closed,2025-02-25 21:26:53
ChIJqQtOs7Nv5kcRprCK7ttXHlI,La Pause Libanaise Sentier,"104 Rue Réaumur, 75002 Paris, France",4.8,541,48.8673826,2.347981400000001,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 11:30 PM; Friday: 11:30 AM – 11:30 PM; Saturday: 11:30 AM – 11:30 PM; Sunday: 12:00 – 10:00 PM,2025-02-25 21:26:54
ChIJLQ-AXERu5kcRL2nzEHQeeXk,Kebab Mina,"85 R. des Martyrs, 75018 Paris, France",4.7,759,48.883499,2.3396256,"Monday: 12:00 AM – 5:00 PM, 6:00 – 11:00 PM; Tuesday: 11:00 AM – 5:00 PM, 6:00 – 11:30 PM; Wednesday: 11:00 AM – 5:00 PM, 6:00 PM – 12:00 AM; Thursday: 11:00 AM – 5:00 PM, 6:00 PM – 12:30 AM; Friday: 11:00 AM – 5:00 PM, 6:00 PM – 1:00 AM; Saturday: 11:00 AM – 5:00 PM, 6:00 PM – 1:00 AM; Sunday: 11:30 AM – 5:00 PM, 6:00 – 9:00 PM",2025-02-25 21:26:54
ChIJB7WNMS5v5kcR-OdABan0Tpw,Broche - shawarma au feu de bois,"49 Pass. des Panoramas, 75002 Paris, France",4.5,175,48.8709859,2.3416327,Monday: 12:00 – 3:00 PM; Tuesday: 12:00 – 3:00 PM; Wednesday: 12:00 – 3:00 PM; Thursday: 12:00 – 3:00 PM; Friday: 12:00 – 3:00 PM; Saturday: 12:00 – 3:00 PM; Sunday: Closed,2025-02-25 21:26:54
ChIJXcwPDGZv5kcRbIruXMRsqHg,Délicieux Istanbul kebab maison,"97 Rue La Fayette, 75010 Paris, France",4.7,71,48.8775425,2.3498186,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:26:54
ChIJGQsFyVdv5kcREzybyJVCjBk,Ephese - Kebab Paris 9,"1 Pl. de Budapest, 75009 Paris, France",4.7,400,48.87703519999999,2.3271938,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 10:00 PM; Saturday: 11:30 AM – 10:00 PM; Sunday: Closed,2025-02-25 21:26:56
ChIJc37PoA1u5kcRsF49pr0HgCY,Restaurant Delena Delices D'anatolie Specialites Turques,"56 Bd de Magenta, 75010 Paris, France",4.4,47,48.87346180000001,2.3588552,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: Closed,2025-02-25 21:26:56
ChIJEzOWXB5t5kcRJAnV_5BXHQo,LÜKS Kebab Paris 11,"19 Rue Popincourt, 75011 Paris, France",4.6,258,48.8577455,2.3769356,Monday: 11:00 AM – 12:45 AM; Tuesday: 11:00 AM – 12:45 AM; Wednesday: 11:00 AM – 12:45 AM; Thursday: 11:00 AM – 12:45 AM; Friday: 11:00 AM – 12:45 AM; Saturday: 11:00 AM – 12:45 AM; Sunday: 11:00 AM – 12:45 AM,2025-02-25 21:26:56
ChIJfzFQg3Nu5kcRrtFv7LLt-6k,Restaurant bodrum,"190 Rue du Faubourg Saint-Martin, 75010 Paris, France",4.8,955,48.8787817,2.3625549,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: Closed,2025-02-25 21:26:57
ChIJlb4SIFNv5kcRslxw1T8k8FA,Koul Kebab,"46 Rue Véron, 75018 Paris, France",4.6,550,48.885359,2.3346135,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:26:57
ChIJxV0y-qdt5kcRqe_tvTSmytw,Kebab Halal Star Food 11,"52 Av. de la République, 75011 Paris, France",4.5,132,48.8649632,2.3753378,Monday: 10:00 AM – 2:00 AM; Tuesday: 10:00 AM – 2:00 AM; Wednesday: 10:00 AM – 2:00 AM; Thursday: 10:00 AM – 2:00 AM; Friday: 10:00 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: 10:00 AM – 2:00 AM,2025-02-25 21:26:57
ChIJkcwMnwFv5kcRTL-qth7Tymw,RANNOUCH CITY - MEILLEUR LIBANAIS A PARIS 3,"44 R. de Turbigo, 75003 Paris, France",4.8,600,48.8650941,2.354956,Monday: 11:30 AM – 1:00 AM; Tuesday: 11:30 AM – 1:00 AM; Wednesday: 11:30 AM – 1:00 AM; Thursday: 11:30 AM – 1:00 AM; Friday: 11:30 AM – 1:00 AM; Saturday: 11:30 AM – 2:00 AM; Sunday: 11:30 AM – 12:00 AM,2025-02-25 21:26:58
ChIJvQv5HABv5kcR5Il_J8p8pMk,Falafel du Liban Bis,"18 Rue Rambuteau, 75003 Paris, France",5.0,365,48.8608506,2.3548614,,2025-02-25 21:26:58
ChIJiSjn0htu5kcRX6LoBCGwfYo,Euro Fried Chicken,"60 Bd de Sébastopol, 75003 Paris, France",4.3,762,48.8636231,2.3513065,Monday: 11:30 AM – 12:00 AM; Tuesday: 11:30 AM – 12:00 AM; Wednesday: 11:30 AM – 12:00 AM; Thursday: 11:30 AM – 12:00 AM; Friday: 11:30 AM – 5:00 AM; Saturday: 11:30 AM – 5:00 AM; Sunday: 11:30 AM – 12:00 AM,2025-02-25 21:27:01
ChIJ2Yu7YyJz5kcRdDScpHMla2Y,AZ DONER,"228 Bd Voltaire, 75011 Paris, France",4.4,56,48.8524471,2.388781,Monday: 11:00 AM – 1:00 AM; Tuesday: 11:00 AM – 1:00 AM; Wednesday: 11:00 AM – 1:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 10:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: Closed,2025-02-25 21:27:01
ChIJ2X55O5Fv5kcR17ZGB3JGhqg,Lüks Kebab Poissonnière,"80 Rue du Faubourg Poissonnière, 75010 Paris, France",4.6,204,48.8766284,2.3487436,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:30 PM; Saturday: 11:00 AM – 11:30 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:27:01
ChIJFXvraytt5kcRClaGlwJSag0,RESTAURANT YILDIZ,"57 Rue de la Roquette, 75011 Paris, France",4.4,100,48.8560662,2.3756522,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: Closed,2025-02-25 21:27:01
ChIJ-evg6-Rt5kcRHIum4N3O4XU,Délices aux mille et une épices,"63 Rue Jean-Pierre Timbaud, 75011 Paris, France",4.4,255,48.8671946,2.375212,Monday: 11:30 AM – 12:30 AM; Tuesday: 11:30 AM – 12:30 AM; Wednesday: 11:30 AM – 12:30 AM; Thursday: 11:30 AM – 12:30 AM; Friday: 11:30 AM – 12:30 AM; Saturday: 11:30 AM – 12:30 AM; Sunday: Closed,2025-02-25 21:27:01
ChIJHXvLFvht5kcRFA3O00Jrx9U,La Cappadoce- Restaurant Turc Paris,"98 Rue de la Roquette, 75011 Paris, France",4.6,1362,48.85654330000001,2.3774455,Monday: 11:00 AM – 12:30 AM; Tuesday: 11:00 AM – 12:30 AM; Wednesday: 11:00 AM – 12:30 AM; Thursday: 11:00 AM – 12:30 AM; Friday: 11:00 AM – 1:30 AM; Saturday: 11:00 AM – 1:30 AM; Sunday: 12:00 PM – 12:00 AM,2025-02-25 21:27:04
ChIJM6pW6hVt5kcRqe6SmHVkugM,LÜKS Kebab Paris 10,"38 Rue de la Grange aux Belles, 75010 Paris, France",4.4,3051,48.877279,2.3697508,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 3:00 PM – 12:00 AM; Saturday: 11:30 AM – 12:00 AM; Sunday: 11:30 AM – 11:00 PM,2025-02-25 21:27:04
ChIJS4TKruZt5kcRXD36bxe3k_o,Pacha Kebab,"94 Rue du Faubourg du Temple, 75011 Paris, France",4.0,77,48.8710337,2.3742981,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:30 PM; Saturday: 11:30 AM – 11:30 PM; Sunday: Closed,2025-02-25 21:27:04
ChIJo2htsR1u5kcRVnpzfHexqq0,Restaurant La Goulette,"59 Rue de la Verrerie, 75004 Paris, France",3.5,299,48.8579097,2.352767,Monday: 11:00 AM – 12:30 AM; Tuesday: 11:00 AM – 12:30 AM; Wednesday: 11:00 AM – 12:30 AM; Thursday: 11:00 AM – 12:30 AM; Friday: 11:00 AM – 12:30 AM; Saturday: 11:00 AM – 12:30 AM; Sunday: 11:00 AM – 12:30 AM,2025-02-25 21:27:04
ChIJybU2ghxu5kcRRpXeOFZRkB0,Falafel Du Liban,"35 Rue Rambuteau, 75003 Paris, France",4.3,1069,48.8610131,2.3537678,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:27:05
ChIJ5XCsuult5kcR9-j0gEX7HTw,Restaurant Çiğli Kebab,"71 Rue de Belleville, 75019 Paris, France",4.1,138,48.8735637,2.3831799,Monday: 11:00 AM – 11:30 PM; Tuesday: 11:00 AM – 11:30 PM; Wednesday: 11:00 AM – 11:30 PM; Thursday: 11:00 AM – 11:30 PM; Friday: 11:00 AM – 11:30 PM; Saturday: 11:00 AM – 11:30 PM; Sunday: Closed,2025-02-25 21:27:05
ChIJkbhGbLxz5kcRyFxeKHb6FuA,Grill Antalya,"4 Rue d'Aligre, 75012 Paris, France",5.0,29,48.8479119,2.3773816,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:27:08
ChIJF6G0-UZv5kcRh__tWSz43Mw,Chez Elie,"Chez Elie Restaurant Libanais, 67 Rue Rambuteau, 75004 Paris, France",4.7,1465,48.8618327,2.3505112,Monday: 11:30 AM – 12:00 AM; Tuesday: 11:30 AM – 12:00 AM; Wednesday: 11:30 AM – 12:00 AM; Thursday: 11:30 AM – 12:00 AM; Friday: 11:30 AM – 12:00 AM; Saturday: 11:30 AM – 12:00 AM; Sunday: 11:30 AM – 12:00 AM,2025-02-25 21:27:08
ChIJdTkp7wRy5kcRy_81LQmr9T8,Restaurant Kebab ayasofya,"9B Rue Michel Chasles, 75012 Paris, France",4.4,188,48.8471297,2.3737167,Monday: 10:30 AM – 2:00 AM; Tuesday: 10:30 AM – 2:00 AM; Wednesday: 10:30 AM – 2:00 AM; Thursday: 10:30 AM – 2:00 AM; Friday: 10:30 AM – 2:00 AM; Saturday: 10:30 AM – 2:00 AM; Sunday: 10:30 AM – 2:00 AM,2025-02-25 21:27:11
ChIJFZL-KIJz5kcR1kxFr8ei3x0,HIZ’GARA,"88 Bd Diderot, 75012 Paris, France",4.8,92,48.8468623,2.3839394,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: Closed,2025-02-25 21:27:11
ChIJ3fUFluBx5kcRSuE0h5SgB9A,New Antalya,"24 Rue Saint-Séverin, 75005 Paris, France",4.0,748,48.8524628,2.3452496,Monday: 10:00 AM – 2:00 AM; Tuesday: 10:00 AM – 2:00 AM; Wednesday: 10:00 AM – 2:00 AM; Thursday: 10:00 AM – 2:00 AM; Friday: 10:00 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: 10:00 AM – 2:00 AM,2025-02-25 21:27:12
ChIJraoQPYRx5kcRJP9oyDbTDv4,restaurant briceAnto,"73 Rue Saint-Antoine, 75004 Paris, France",,,48.85422699999999,2.363013,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2025-02-25 21:27:12
ChIJa5S7yRRx5kcRxG6PUCj5voY,Maison de Gyros,"26 Rue de la Huchette, 75005 Paris, France",3.4,313,48.85295499999999,2.3456889,Monday: 11:30 AM – 12:30 AM; Tuesday: 11:30 AM – 12:30 AM; Wednesday: 11:30 AM – 12:30 AM; Thursday: 11:30 AM – 12:30 AM; Friday: 11:30 AM – 12:30 AM; Saturday: 11:30 AM – 12:30 AM; Sunday: 11:30 AM – 12:30 AM,2025-02-25 21:27:12
ChIJVbiMv6Fv5kcRH7Rr_C9jebY,house of falafel,"34 Rue des Rosiers, 75004 Paris, France",5.0,1,48.8573955,2.3591977,,2025-02-25 21:27:12
ChIJLY3TTpRx5kcR2e0bZk5_i9U,IZGARA,"34 Rue Mouffetard, 75005 Paris, France",4.6,304,48.843948,2.3493291,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:27:12
ChIJaTZDvVRx5kcRLKGjAUTVmJc,Anatolie Durum,"9 Rue de la Harpe, 75005 Paris, France",4.7,965,48.8527525,2.3446932,Monday: 11:30 AM – 12:00 AM; Tuesday: 11:30 AM – 12:30 AM; Wednesday: 11:30 AM – 12:30 AM; Thursday: 11:30 AM – 12:30 AM; Friday: 11:30 AM – 1:00 AM; Saturday: 11:30 AM – 1:00 AM; Sunday: 11:30 AM – 1:00 AM,2025-02-25 21:27:13
ChIJN7kMq8Jx5kcR6vVw9L27V0A,Kehribar,"1 Rue des Fossés Saint-Jacques, 75005 Paris, France",4.7,3600,48.8460893,2.343356,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:30 PM; Saturday: 11:00 AM – 11:30 PM; Sunday: Closed,2025-02-25 21:27:13
ChIJt5zP-O9x5kcRi8gw7Q2DHAw,Restaurant Istanbul,"37 Rue Linné, 75005 Paris, France",4.3,227,48.8458854,2.3544435,Monday: 10:30 AM – 2:00 AM; Tuesday: 10:30 AM – 2:00 AM; Wednesday: 10:30 AM – 2:00 AM; Thursday: 10:30 AM – 2:00 AM; Friday: 10:30 AM – 2:00 AM; Saturday: 10:30 AM – 2:00 AM; Sunday: 10:30 AM – 2:00 AM,2025-02-25 21:27:13
ChIJPQBOGfpx5kcR4ZFRiZ_dxnE,La Voie Lactée,"34 Rue du Cardinal Lemoine, 75005 Paris, France",4.5,618,48.84733139999999,2.3523527,"Monday: 12:00 – 2:30 PM, 7:00 – 11:00 PM; Tuesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM; Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM; Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM; Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM; Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM; Sunday: Closed",2025-02-25 21:27:13
ChIJ_2DTyuhx5kcRU223k4_UePM,Le Cèdre,"6 Rue Mouffetard, 75005 Paris, France",4.8,3255,48.844742,2.3491255,Monday: 11:30 AM – 2:00 AM; Tuesday: 11:30 AM – 2:00 AM; Wednesday: 11:30 AM – 2:00 AM; Thursday: 11:30 AM – 2:00 AM; Friday: 11:30 AM – 2:00 AM; Saturday: 11:30 AM – 2:00 AM; Sunday: 11:30 AM – 2:00 AM,2025-02-25 21:27:13
ChIJ9x4q5uBx5kcRGHyOx2QdIko,Welcome to Istanbul,"4 Rue du Petit Pont, 75005 Paris, France",4.2,1117,48.85258899999999,2.3463492,Monday: 11:30 AM – 2:00 AM; Tuesday: 11:30 AM – 2:00 AM; Wednesday: 11:30 AM – 2:00 AM; Thursday: 11:30 AM – 2:00 AM; Friday: 11:30 AM – 2:00 AM; Saturday: 11:30 AM – 2:00 AM; Sunday: 11:30 AM – 2:00 AM,2025-02-25 21:27:13
ChIJYRKmMcFx5kcRe6Udrp7vR9w,Istanbul Grill Kebab.,"94 Bd de Port-Royal, 75005 Paris, France",3.5,245,48.8395229,2.3379436,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: Closed,2025-02-25 21:27:13
ChIJSf8aJvBx5kcRDheSTA5tDDk,Délice Jussieu,"4 Rue Linné, 75005 Paris, France",4.6,468,48.8441359,2.355008,Monday: 11:30 AM – 4:00 PM; Tuesday: 11:30 AM – 4:00 PM; Wednesday: 11:30 AM – 4:00 PM; Thursday: 11:30 AM – 4:00 PM; Friday: 11:30 AM – 4:00 PM; Saturday: 11:30 AM – 4:00 PM; Sunday: Closed,2025-02-25 21:27:16
ChIJlY5BQQBx5kcRpaSt3zke_tU,Chez copain,"Rue de l'École Polytechnique, 75005 Paris, France",4.5,15,48.8475726,2.3481112,,2025-02-25 21:27:16
ChIJuWzzouBx5kcRmJRNj8AD1Iw,La Maison de Gyros,"23 Rue de la Harpe, 75005 Paris, France",3.6,540,48.8525006,2.3450763,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:27:16
ChIJMaHNkuBx5kcR90ALZYbnq5A,MG Gyros Shawarma Restaurant,"France, 8 Rue Xavier Privas, 75005 Paris, France",3.4,11,48.853019,2.3457317,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:27:16
ChIJ85AKI-px5kcRpwMhDQE82Ts,O'DÉLICES,"59 Rue Claude Bernard, 75005 Paris, France",4.2,166,48.84064290000001,2.3448317,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:27:16
ChIJKS4KtT9x5kcRiWLnOf8Cumg,Friends Burger,"101 Bd Saint-Michel, 75005 Paris, France",4.8,78,48.8441622,2.3393813,Monday: 6:00 AM – 2:00 AM; Tuesday: 6:00 AM – 2:00 AM; Wednesday: 6:00 AM – 2:00 AM; Thursday: 6:00 AM – 2:00 AM; Friday: 6:00 AM – 2:00 AM; Saturday: 6:00 AM – 2:00 AM; Sunday: 6:00 AM – 2:00 AM,2025-02-25 21:27:16
ChIJr2YruNNx5kcRTj_HH00oWsw,Julia,"83 Rue Mouffetard, 75005 Paris, France",4.9,1411,48.8418961,2.3497982,"Monday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Tuesday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Wednesday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Thursday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Friday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 10:30 PM",2025-02-25 21:27:16
ChIJZ4vUFvRx5kcRx_XOl2cCDJ4,Golden Food,"6 Bd Saint-Marcel, 75005 Paris, France",3.4,175,48.83993,2.3610689,,2025-02-25 21:27:16
ChIJF6mfHexx5kcRO7XD51Fq9is,Restaurant Méditerranée,"103 Rue Mouffetard, 75005 Paris, France",4.0,117,48.84094750000001,2.3497019,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:27:16
ChIJtZftz-5x5kcRD89qNYCZhZ0,Restaurant Istanbul,"66 Rue Mouffetard, 75005 Paris, France",2.8,234,48.8428471,2.3495955,Monday: 11:30 AM – 1:00 AM; Tuesday: 11:30 AM – 1:00 AM; Wednesday: 11:30 AM – 1:00 AM; Thursday: 11:30 AM – 1:00 AM; Friday: 11:30 AM – 2:00 AM; Saturday: 11:30 AM – 2:00 AM; Sunday: 3:00 PM – 1:00 AM,2025-02-25 21:27:17
ChIJid6FUwJx5kcRvzNUix8gxR4,Le Roi du Délice,"31 Rue Jussieu 31, 75005 Paris, France",4.3,59,48.8468928,2.3537693,Monday: 10:00 AM – 1:00 AM; Tuesday: 10:00 AM – 1:00 AM; Wednesday: 10:00 AM – 1:00 AM; Thursday: 10:00 AM – 2:00 AM; Friday: 10:00 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: Closed,2025-02-25 21:27:17
ChIJgyVfjfJx5kcRw9_5PkOEjqA,Délices Saint Marcel,"55 Bd Saint-Marcel, 75013 Paris, France",4.6,267,48.83776169999999,2.3555142,Monday: 11:30 AM – 10:30 PM; Tuesday: 11:30 AM – 10:30 PM; Wednesday: 11:30 AM – 10:30 PM; Thursday: 11:30 AM – 10:30 PM; Friday: 11:30 AM – 10:30 PM; Saturday: 11:30 AM – 10:30 PM; Sunday: 11:30 AM – 10:30 PM,2025-02-25 21:27:19
ChIJxXrRNO9x5kcRpX7DVEWSncE,L'Île de Crète,"10 Rue Mouffetard, 75005 Paris, France",3.8,741,48.844628,2.3491466,Monday: 11:30 AM – 1:30 AM; Tuesday: 11:30 AM – 1:30 AM; Wednesday: 11:30 AM – 1:30 AM; Thursday: 11:30 AM – 1:30 AM; Friday: 11:30 AM – 1:30 AM; Saturday: 11:30 AM – 1:30 AM; Sunday: 11:30 AM – 1:30 AM,2025-02-25 21:27:19
ChIJ-akNNPtx5kcRyJZnR8vSSs0,La Rose de Damas,"6 Bd Saint-Germain, 75005 Paris, France",4.7,1585,48.8495979,2.3551941,"Monday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Tuesday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Wednesday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Thursday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Friday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM",2025-02-25 21:27:20
ChIJKSFHWfZx5kcRYPvAbDMt9o8,Kebab Austerlitz,"14 Bd de l'Hôpital, 75005 Paris, France",2.9,79,48.8424087,2.3632837,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:27:20
ChIJXZ1ftWRx5kcRQhFC6fX0LDc,Kebab Royal Grill,"30 Rue du Faubourg Saint-Jacques, 75014 Paris, France",4.2,65,48.8370283,2.3383745,Monday: 11:00 AM – 9:30 PM; Tuesday: 11:00 AM – 9:30 PM; Wednesday: 11:00 AM – 9:30 PM; Thursday: 11:00 AM – 9:30 PM; Friday: 11:00 AM – 9:30 PM; Saturday: Closed; Sunday: Closed,2025-02-25 21:27:20
ChIJ6csdkuBx5kcR2vZCehmgx90,Le Souvlaki Athenien,"25 Rue de la Huchette, 75005 Paris, France",3.7,252,48.8530133,2.3452498,Monday: Closed; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:27:20
ChIJ5aSIq-xx5kcRLb6DU86aI-w,Restaurant Gap,"39 Rue Pascal, 75013 Paris, France",4.2,134,48.8362058,2.3486818,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: Closed,2025-02-25 21:27:20
ChIJ3edcP7lx5kcRczLBaZojcPg,Au Régal Paris,"11 Rue de la Tombe Issoire, 75014 Paris, France",4.3,55,48.8325219,2.3357734,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:27:20
